monthly_spending,premium_subscription,income,age,urban_area,family_size,free_trial_banner,income_z,age_center,online_preference_raw,online_preference,free_trial_banner_index,free_trial_banner_prob,premium_index,premium_segment,premium1_prob,premium0_prob,premium1,premium0,ind_type,error0,error1,base_spending,g0_obs,g0_unobs,g0,treatment_effect_structural,g1_obs,g1_unobs,g1,monthly_spending0,monthly_spending1,TE,CATE
4320.600176441295,0,47124.90572364115,36.0,1,2,0,-0.6788861516220557,0.1,0.22507269868906607,0.5560318370475946,-0.7453316909732334,0.22803561374521547,-0.03400427116204896,0.0,0.6717246405691195,0.4914997512567458,1,0,Complier,-1465.1285068153911,-1720.398582913439,5448.592310472431,5448.592310472431,337.1363727842554,5785.728683256686,5939.222285933316,11387.814596405748,758.3205011399026,12146.13509754565,4320.600176441295,10425.736514632212,6105.136338190917,6360.406414288964
11457.503001471268,0,63110.69427397959,45.0,1,4,0,-0.09470896893689229,1.0,2.5806253432138777,0.9296042027057939,-1.1268253813621354,0.12990815851113957,1.5520557944101065,1.0,0.9309937699525364,0.8252104541139863,1,0,Complier,166.0554640169183,3902.5371677371604,7851.613788828885,7851.613788828885,3439.8337486254654,11291.44753745435,7800.722941894056,15652.336730722942,7524.0738013096225,23176.410532032565,11457.503001471268,27078.947699769727,15621.44469829846,11884.962994578214
19901.26526123903,1,139482.55421916285,38.0,0,3,0,1.4913896261242883,0.3,1.8878840719474796,0.8685140855020334,-0.059166224325427064,0.4764098557891486,0.7214836186914982,0.0,0.8417735258122796,0.6729336363168876,1,1,Always taker,611.3892760699355,-340.57790893575685,7289.03703265536,7289.03703265536,2624.9122429515464,9913.949275606907,7150.210523363282,14439.247556018643,5802.595614156143,20241.843170174787,10525.338551676843,19901.26526123903,9375.926709562187,10327.89389456788
10508.865004571722,0,48076.51107872071,51.0,1,3,0,-0.6389019966846519,1.6,0.9815652519714125,0.7274186861159704,-1.3813411980107912,0.08358703830061703,-0.4222476566074447,1.0,0.6519796383566715,0.3959790309473565,1,0,Complier,3637.889876224185,278.8901317822707,5434.572504144185,5434.572504144185,1436.4026242033533,6870.975128347538,6859.193080281179,12293.765584425364,3213.9332775806624,15507.698862006026,10508.865004571722,15786.588993788297,5277.723989216574,8636.723733658488
831.185586873981,0,52997.97690367692,45.0,1,2,0,-0.44398195964606657,1.0,-1.3878544099862489,0.19975050899742935,-0.85638917578764,0.19589127494076813,-2.068374605929333,0.0,0.21108884380268275,0.11220885507815193,0,0,Never taker,-1995.4835715770457,1361.2639865339074,4815.022550442417,4815.022550442417,-1988.3533919913903,2826.6691584510268,4989.825356298201,9804.847906740619,-4427.081020486637,5377.766886253982,831.185586873981,6739.030872787889,5907.845285913908,2551.0977278029554
8376.98657676533,0,53253.79572174073,39.0,1,2,0,-0.4343512756185177,0.4,-1.0970302987890221,0.250296740400519,-0.6826107653711107,0.2474264148524969,-1.4631879459761592,0.0,0.3288948037163849,0.18798022136860293,0,0,Never taker,4261.162489276461,-850.6486572839871,5712.260905476853,5712.260905476853,-1596.436817987984,4115.824087488869,5725.207718280363,11437.468623757217,-3567.4285253751896,7870.040098382027,8376.98657676533,7019.391441098041,-1357.5951356672895,3754.2160108931585
17572.045292537223,1,199379.44388729468,47.0,1,2,1,2.2059300827254553,1.2,0.24746884512686587,0.5615533996728604,0.6775580496352731,0.75097402391397,0.06226952189899415,0.0,0.7334640633765159,0.515562352223242,1,1,Always taker,621.4029211603452,-2082.3752693636097,11092.514719222458,11092.514719222458,370.57564447258676,11463.090363695044,7728.424454223911,18820.939173446368,833.4813884544642,19654.42056190083,12084.493284855389,17572.045292537223,5487.552007681834,8191.330198205787
24184.12054083328,1,197480.0892835114,35.0,0,3,0,2.1867860889737862,0.0,2.250185893733414,0.9046665687060935,0.4420716533842719,0.6707813219395855,1.07954394733591,0.0,0.8838642731314635,0.7464076699035318,1,1,Always taker,-548.777950398119,1473.2259360950318,8183.482611217232,8183.482611217232,3059.519031145601,11243.001642362833,7801.374078170673,15984.856689387905,6726.037915350343,22710.89460473825,10694.223691964715,24184.12054083328,13489.896848868564,11467.892962375416
15343.788656513532,1,109319.15921190071,48.0,0,1,0,1.004053897878876,1.3,1.3570858165540867,0.795285658312683,-0.1515676612726744,0.4397639706166779,-0.6369236838065196,0.0,0.5776359768651884,0.34594227554361145,1,1,Always taker,3658.766987968724,1013.3300614271419,4931.867372348595,4931.867372348595,1947.6571331794528,6879.524505528048,5060.348468909867,9992.215841258461,4338.24275382793,14330.458595086391,10538.291493496772,15343.788656513532,4805.49716301676,7450.934089558343
2294.868599942756,0,80265.34194358754,26.0,0,1,1,0.3861863991748571,-0.9,-2.506053294700765,0.07543490958582418,0.09371183950491435,0.5373309674481199,-1.9422827838027623,0.0,0.23285091033278385,0.1253972830479056,0,0,Never taker,1244.1190765033016,-3520.222774330475,4405.932998968571,4405.932998968571,-3355.1834755291165,1050.7495234394546,3500.3721959674485,7906.30519493602,-7347.214586679497,559.0906082565225,2294.868599942756,1.0,-2293.868599942756,-491.6589151829321
14452.369994387032,1,95672.31899963136,34.0,0,2,1,0.7373685758962409,-0.1,-0.0425779856845463,0.48935711139125754,-0.1595788544622554,0.43660641859535415,-0.4829636167919213,0.0,0.6146820686114773,0.3815525549153553,1,1,Always taker,-929.3145264771374,3970.9694369534113,5718.910719870301,5718.910719870301,-63.863762902031226,5655.04695696827,4906.181696280497,10625.092416150797,-143.69185871717616,10481.40055743362,4725.732430491133,14452.369994387032,9726.6375638959,4826.353600465351
20773.06347229541,1,139436.70003548468,18.0,0,1,1,1.4907320281507985,-1.7,1.6280413002641039,0.8359011398420886,0.980439216890479,0.8365653202390901,-0.1853619160951303,0.0,0.6823598639101451,0.4537917511952518,1,1,Always taker,-1554.5856036571809,4938.519944222035,5204.215035188498,5204.215035188498,2299.843579948281,7504.058615136779,5526.789623225181,10731.00465841368,5103.538869659695,15834.543528073375,5949.473011479598,20773.06347229541,14823.59046081581,8330.484912936596
9634.762266347198,0,41443.36460316613,27.0,1,2,1,-0.9358338684023906,-0.8,1.5453193913853525,0.8242366781170095,-0.6475003210414343,0.25865409340023604,0.6258254015252545,0.0,0.7983197045277832,0.6515422830811372,0,0,Never taker,2489.9618542308135,2466.446436374394,4951.007664497012,4951.007664497012,2193.7927476193718,7144.800412116384,6126.965674681906,11077.97333917892,4873.940512414257,15951.913851593177,9634.762266347198,18418.36028796757,8783.598021620373,8807.113439476794
5458.000842900043,0,119123.31813776321,36.0,0,1,0,1.1758290447821018,0.1,-0.7057727602838855,0.33053357756473123,0.28749742686926094,0.6131342640601396,-0.9773620545051518,0.0,0.4931599131225627,0.27341552317360185,1,0,Complier,885.7201420768387,788.6343523997984,5616.986305977627,5616.986305977627,-1044.7056051544232,4572.280700823204,4889.619644599204,10506.605950576832,-2343.610843961749,8162.9951066150825,5458.000842900043,8951.629459014881,3493.628616114838,3590.7144057918786
7129.417645891019,0,35350.211916842585,27.0,0,3,0,-1.2538806677490122,-0.8,0.856125422162998,0.7018505088598046,-1.3983284006494072,0.08100723654251102,-1.0568261682511761,0.0,0.42388962363346405,0.2579164450982877,0,0,Never taker,2166.142040694677,-1674.8442385875237,3703.4491653137347,3703.4491653137347,1259.8264398826072,4963.275605196342,5191.295356201863,8894.744521515597,2822.428643054922,11717.173164570519,7129.417645891019,10042.328925982994,2912.9112800919756,6753.897559374176
2987.4833956554785,0,48104.174909054265,49.0,0,5,0,-0.637751502453412,1.4,0.20031409812378742,0.5499117405860366,-2.124650901472047,0.016807876586337006,-2.1620909184373094,0.0,0.19590447309332526,0.10320676560898011,0,0,Never taker,-2716.664805573617,1624.4504824892258,5404.010621933235,5404.010621933235,300.1375792958607,5704.148201229095,6684.938218410226,12088.94884034346,675.1427694707763,12764.091609814237,2987.4833956554785,14388.542092303464,11401.058696647986,7059.943408585142
20314.118339391338,1,104146.37056187016,31.0,1,2,1,0.9071051958003018,-0.4,1.0162807972842474,0.7342475110367798,0.3462631174801811,0.6354275079553581,1.6216100201328958,0.0,0.9290119480956897,0.8350170515921093,1,1,Always taker,-1707.1948236488577,953.7987313037362,8659.0287688708,8659.0287688708,1484.7758193578068,10143.804588228606,7380.367933946017,16039.396702816815,3320.9229052707838,19360.3196080876,8436.609764579749,20314.118339391338,11877.508574811589,9216.515019858994
13135.195048611475,1,32391.769764151442,41.0,1,4,0,-1.4286807002259678,0.6,-0.06630756174615228,0.48342918051875605,-1.8152084201355807,0.03474594310650256,-0.10224651013565744,1.0,0.7206631623441357,0.47446061839062853,1,1,Always taker,3947.7732630395303,-492.7998718300472,6363.34912471754,6363.34912471754,-99.44920070864018,6263.8999240089,7488.40042636313,13851.74955108067,-223.75463063914628,13627.994920441522,10211.67318704843,13135.195048611475,2923.5218615630456,7364.094996432623
7962.3291193962705,1,61695.46089872484,37.0,1,1,1,-0.14006872018866545,0.2,-0.4496065826429381,0.389454308622862,-0.21004123211319925,0.41681774608995276,-0.5164969004513391,0.0,0.5581119745399596,0.3736717397034377,1,1,Always taker,-645.2085188778171,-366.7885285437639,4813.714099764168,4813.714099764168,-670.6979653972141,4143.016134366954,5022.618016036004,9836.33211580017,-1507.2144678601353,8329.117647940035,3497.807615489137,7962.3291193962705,4464.521503907134,4186.10151357308
9048.804821990836,1,43007.18836873941,43.0,1,1,0,-0.8617548958596863,0.8,0.40009330906922735,0.5987100784125549,-0.8110529375158119,0.20866763543103795,-0.9585824729185929,0.0,0.44804261960780795,0.2771620971588358,1,1,Always taker,2277.477416118366,143.009337519149,3093.6063801753926,3093.6063801753926,597.5134658943371,3691.1198460697296,4469.097054888788,7562.703435064181,1343.0920494075065,8905.795484471688,5968.597262188096,9048.804821990836,3080.2075598027404,5214.675638401958
15501.131402682486,1,58232.00022923655,37.0,1,2,1,-0.2556193705305958,0.2,-0.29025128452294957,0.42794234957005334,-0.5193716223183575,0.3017508082310467,-0.334151528874428,0.0,0.6024893999238466,0.41723083643023534,1,0,Complier,884.1019398677114,4659.115617557298,5969.275786836755,5969.275786836755,-434.3665853828429,5534.909201453913,5849.559644699038,11818.835431535794,-976.8196464106057,10842.015785125188,6419.011141321625,15501.131402682486,9082.120261360862,5307.106583671275
10843.902292829136,1,16329.12247069157,51.0,1,3,0,-2.7985891054607244,1.6,-0.5512767283580611,0.3655682490108294,-2.6771534632764347,0.0037125308564160105,-1.9105600444325752,1.0,0.29722234960487837,0.12891794714348787,1,1,Always taker,1550.6874941908445,3344.9689875040226,2734.9636181740943,2734.9636181740943,-820.1402303364023,1914.823387837692,6605.89777430758,9340.861392481675,-1841.9280871565604,7498.933305325114,3465.510882028537,10843.902292829136,7378.391410800599,5584.109917487422
3223.199972421539,0,27288.84931528511,18.0,1,2,0,-1.771533104509846,-1.7,0.30622035483974036,0.5759624255458864,-0.8969198627059074,0.1848808401874577,-1.410888645309838,0.0,0.34054001796726696,0.19609393150670712,1,0,Complier,138.6711471273333,1685.170665256743,2626.3836193626926,2626.3836193626926,458.14520593151315,3084.5288252942055,5253.173697882121,7879.557317244813,1030.2340501818558,8909.79136742667,3223.199972421539,10594.962032683412,7371.762060261874,5825.262542132464
13864.350683837425,1,46632.89081846938,40.0,1,4,0,-0.699877234597917,0.5,-1.0300038349077563,0.263083360690397,-1.34992634075875,0.08851980573898971,-0.49349342783227634,1.0,0.6356438438167576,0.37907095132704594,1,1,Always taker,499.17646186131145,1238.0880606198723,7955.153456752603,7955.153456752603,-1503.8371135269622,6451.316343225641,8034.158352483278,15989.311809235882,-3363.0491860183292,12626.262623217553,6950.492805086952,13864.350683837425,6913.857878750473,6174.946279991913
15791.586804277671,1,105211.85003700216,36.0,1,3,0,0.9274624317585811,0.1,0.40445232446475515,0.5997569073263324,-0.021522540944851287,0.49141441127628166,2.141822613962157,1.0,0.9674479920630421,0.8949021549131905,1,1,Always taker,4522.917248093129,-4425.502302818063,10054.97544416024,10054.97544416024,603.9661391174199,10658.94158327766,8804.546023711155,18859.521467871396,1357.5676392243383,20217.089107095733,15181.858831370788,15791.586804277671,609.7279729068832,9558.147523818074
14652.985815943855,1,60668.63722565641,18.0,1,3,1,-0.17363568279021635,-1.7,-0.3115712085451492,0.4227312710877597,-0.17818140967412976,0.42929025451478153,-0.5383984450142743,1.0,0.6251818412334657,0.36856022335834354,1,1,Always taker,140.69852004040794,3131.438955777815,5923.75539651223,5923.75539651223,-466.10866636962976,5457.6467301426,6645.911889761432,12569.667286273661,-1048.12042610762,11521.546860166041,5598.345250183008,14652.985815943855,9054.640565760848,6063.900130023441
18586.378909606723,1,66265.38597047125,40.0,1,3,0,0.0028459158968097142,0.5,1.2856831563359945,0.783415622382952,-0.6882924504619141,0.2456343174628905,1.0180359980157176,1.0,0.8877574090397479,0.7345898591820913,1,1,Always taker,188.63326154129837,-682.2672632732439,7537.541677126546,7537.541677126546,1852.5144011018983,9390.056078228445,7600.9522599751945,15138.49393710174,4130.152235778225,19268.646172879966,9578.689339769742,18586.378909606723,9007.68956983698,9878.590094651521
5619.664770948896,1,93350.01928436384,25.0,0,2,1,0.6882227111022843,-1.0,-0.06821715330678114,0.48295232222164697,0.06293362666137059,0.5250903211480994,-0.6847860397984245,0.0,0.5659175640031099,0.33519394658247986,1,1,Always taker,-268.65668915177247,-4387.884149081664,5380.278388877856,5380.278388877856,-102.31250886348721,5277.965880014369,4857.467065547209,10237.745454425065,-230.19653439450394,10007.54892003056,5009.309190862597,5619.664770948896,610.3555800862996,4729.583040016191
2027.3233491316378,0,42626.51806993115,41.0,1,1,0,-0.8795363430090504,0.6,1.5770019005030858,0.8287794948048124,-0.7657218058054301,0.22192092471285046,-0.1644538715469781,0.0,0.6423425694908752,0.45897894193641053,0,0,Never taker,-3357.01711221976,2358.369177350378,3149.779571238687,3149.779571238687,2234.5608901127107,5384.340461351398,4630.1456463633685,7779.925217602055,4962.29102243264,12742.216240034695,2027.3233491316378,15100.585417385073,13073.262068253436,7357.8757786832975
13234.344439328126,0,76253.12383082876,53.0,1,3,0,0.2836273238072913,1.8,2.7364995482633807,0.9391463514347829,-0.8838236057156253,0.18839572071965727,0.06585394910114961,1.0,0.7532188569813895,0.516457540028874,0,0,Never taker,2825.139780105857,-2839.637129429847,6794.4124080893225,6794.4124080893225,3614.792251132946,10409.204659222269,7262.667037430911,14057.079445520234,7888.304029418067,21945.383474938302,13234.344439328126,19105.746345508454,5871.401906180328,11536.178815716034
27252.446106243027,1,44236.9964170336,21.0,1,5,1,-0.8053665180656147,-1.4,0.5654460342177816,0.6377117086823078,-1.1212199108393688,0.13109713323263356,0.413027534951411,1.0,0.8119952916802832,0.6018136022755628,1,1,Always taker,-1159.1894034258203,8973.249591559177,7994.491852417982,7994.491852417982,840.8694515823971,8835.361304000378,8396.398196077615,16390.890048495596,1888.3064661882559,18279.196514683852,7676.171900574558,27252.446106243027,19576.27420566847,9443.835210683474
3422.5692982289393,0,27893.95431025275,33.0,0,2,0,-1.727669494120608,-0.2,0.2171988716320638,0.5540872528142315,-1.6106016964723646,0.053633281916414054,-1.5824891346728394,0.0,0.30311901312265355,0.17044324866828123,0,0,Never taker,467.9827886191722,5726.164456036503,2629.21313234924,2629.21313234924,325.3733772605269,2954.586509609767,4287.861076969962,6917.074209319202,731.877633742401,7648.951843061603,3422.5692982289393,13375.116299098107,9952.547000869166,4694.365333451836
17211.081985809975,1,54423.4335088415,34.0,1,3,0,-0.3908997937551,-0.1,0.669326914125217,0.661352427635494,-0.75653987625306,0.22466278680120672,1.3204042273686456,1.0,0.9145424580678176,0.7892489515609429,1,1,Always taker,-1443.7070360712992,363.4678484133561,7108.575257806125,7108.575257806125,992.031769396205,8100.60702720233,7512.946699344846,14621.52195715097,2226.092180245651,16847.61413739662,6656.899991131031,17211.081985809975,10554.181994678944,8747.00711019429
7956.049390679359,0,88159.49809030845,38.0,1,2,0,0.5738058624050559,0.3,-0.6766250416698548,0.3370149740988925,-0.04971648255696648,0.48017416076052866,-0.44858232125552744,0.0,0.622792433084577,0.38969788469544936,1,0,Complier,1163.2589487780306,606.8106640625555,7795.385535373398,7795.385535373398,-1002.59509347207,6792.790441901328,6302.335758033775,14097.721293407172,-2249.667725795801,11848.053567611372,7956.049390679359,12454.864231673928,4498.814840994569,5055.263125710044
5063.561273451925,0,78377.68419884502,41.0,1,1,0,0.33858905099980063,0.6,-0.378288781605585,0.4065396883440873,-0.034846569400119654,0.4861010430750347,-1.0787377429550609,0.0,0.41854778139974386,0.2537449614027694,1,0,Complier,482.3096932198641,210.2138305273415,5146.4609851494715,5146.4609851494715,-565.2094049174103,4581.251580232061,4639.307927740682,9785.768912890155,-1270.6092773186897,8515.159635571465,5063.561273451925,8725.373466098807,3661.812192646881,3933.9080553394033
3681.1786684585163,1,65780.89678600688,36.0,0,1,0,-0.011830494478818565,0.1,-1.169017317130151,0.23703265475033874,-0.42509829668729116,0.3353825097752674,-1.5004497370228533,0.0,0.320723313276629,0.18235845670502224,1,1,Always taker,2.4086587252097127,67.19896136524136,4132.411881901477,4132.411881901477,-1694.9520076294734,2437.459874272003,3265.922858325237,7398.334740226714,-3784.3550331334386,3613.979707093275,2439.8685329972127,3681.1786684585163,1241.3101354613036,1176.5198328212718
20303.72272438127,1,218858.92715012803,37.0,1,2,1,2.392365265937727,0.2,-0.23311214656352033,0.441984445646822,1.069419159562636,0.857559581109346,1.0377229601635554,0.0,0.879502029382652,0.7384104108185617,1,1,Always taker,-272.83934389392164,-52.05323958091167,12628.567954734976,12628.567954734976,-349.1432552698763,12279.424699465098,8512.517851296729,21141.085806031704,-785.3098420695197,20355.775963962184,12006.585355571176,20303.72272438127,8297.137368810094,8076.351264497085
13452.486919073915,1,81345.11650329683,18.0,1,3,1,0.4129121603087782,-1.7,-0.7662276778497089,0.3172956996580945,0.17374729618526696,0.56896796709922,-0.7045775195355579,1.0,0.5855071039970722,0.33079811534160863,1,1,Always taker,857.0270708071383,1811.0707677969838,7235.017224818263,7235.017224818263,-1131.6362785335198,6103.380946284743,6943.727934038566,14178.74515885683,-2537.3290075798977,11641.416151276931,6960.408017091881,13452.486919073915,6492.078901982034,5538.0352049921885
10265.586800614576,0,107944.01617627851,37.0,1,2,0,0.9787360059373462,0.2,-0.6333428248281053,0.34675294930941014,0.22124160356240774,0.5875478415915636,0.46007633321871844,0.0,0.803777983107503,0.6130322843443495,1,0,Complier,2322.9733110898947,-1395.0685688574595,8882.450415733967,8882.450415733967,-939.8369262092851,7942.613489524681,7173.589469860199,16056.039885594166,-2109.544428454455,13946.49545713971,10265.586800614576,12551.42688828225,2285.840087667675,6003.881967615029
26144.366400956256,1,202616.7756609168,48.0,1,3,1,2.2381433384979523,1.3,0.9014568152877183,0.7112487865871505,0.42888600309877134,0.6659969066057358,1.3192727522981862,1.0,0.9288576535640072,0.789060686010206,1,1,Always taker,-1447.21535499161,1409.501441872758,12407.879847019572,12407.879847019572,1323.9543884620193,13731.834235481592,9362.203155259162,21770.083002278734,2964.7819568047644,24734.864959083498,12284.618880489983,26144.366400956256,13859.747520466273,11003.030723601905
4891.584952379851,0,34646.68532476968,28.0,0,2,0,-1.294085323161248,-0.7,0.9547057276342366,0.7220605524492132,-1.2104511938967488,0.11305290394193401,-1.0744676857761393,0.0,0.4195873261341836,0.2545543827324023,0,0,Never taker,447.5647737987467,-763.2018714913058,3045.1933460484406,3045.1933460484406,1398.826832532663,4444.020178581104,4405.44238671445,7450.63573276289,3130.744493739146,10581.380226502037,4891.584952379851,9818.17835501073,4926.59340263088,6137.360047920933
3963.3189782323107,0,39363.95760021791,43.0,1,2,0,-1.0387882102049524,0.8,0.8517812514475278,0.7009406670713213,-1.1572729261229715,0.12358043559237375,-0.6112841538300053,0.0,0.5346234603725769,0.35176632075083264,0,0,Never taker,-1462.6583446016693,1855.8377925394204,4172.31473724381,4172.31473724381,1253.6625855901705,5425.97732283398,5340.658466949925,9512.973204193735,2808.7361717873227,12321.709375981058,3963.3189782323107,14177.547168520477,10214.228190288166,6895.732053147078
25227.26549404,1,158238.09570460592,26.0,0,3,0,1.7437122251229304,-0.9,1.8203860623276822,0.8606124450073552,0.4282273350737582,0.6657571916112665,0.7548699970861009,0.0,0.8461697147543176,0.6802389199163172,1,1,Always taker,728.2147918941275,4828.514926324733,7402.840281403663,7402.840281403663,2541.610952342393,9944.451233746055,7371.769714115786,14774.609995519448,5624.140572195818,20398.750567715266,10672.666025640183,25227.26549404,14554.599468399816,10454.299333969211
17852.07312743835,1,44398.84046292765,47.0,1,5,1,-0.7980627352410643,1.2,-0.7455656637563624,0.3217882872162514,-1.8448376411446386,0.032530580028243716,-0.8699512129321455,1.0,0.5448909908512873,0.2952644536773195,1,1,Always taker,1301.780409988407,3998.8954932616484,8149.22158094867,8149.22158094867,-1101.9890893238596,7047.23249162481,8175.251801051376,16324.473382000046,-2471.295747823342,13853.177634176704,8349.012901613216,17852.07312743835,9503.060225825135,6805.945142551894
6775.736448671258,0,67160.57112839463,56.0,1,4,0,0.029683230303330532,2.1,0.7908607997337285,0.688016131086746,-1.3601900618180016,0.08688489334225047,-0.6624091376749945,1.0,0.595702614172219,0.3401986400095867,0,0,Never taker,-1485.017173539789,-2004.1632906195268,7093.860560303826,7093.860560303826,1166.8930619072205,8260.753622211047,7658.32619903372,14752.186759337546,2615.8103204445597,17367.997079782108,6775.736448671258,15363.833789162582,8588.097340491324,9107.243457571061
16786.305110434856,1,112945.19552725507,46.0,1,3,1,1.0693159694243484,1.1,-0.07459621808405768,0.4813595885403011,-0.2164104183453911,0.4143339230080321,0.6492102073400459,1.0,0.8698021105821325,0.6568324626387934,1,1,Always taker,-1836.2570369999985,-556.2035938033342,9444.887318974523,9444.887318974523,-111.8770410034555,9333.010277971067,8149.336084460124,17594.223403434647,-251.7146991964594,17342.50870423819,7496.753240971068,16786.305110434856,9289.551869463787,8009.498426267122
5235.130487711689,0,103295.92391808431,35.0,0,2,0,0.8907063912931719,0.0,-0.3780399605840466,0.40659972158594115,-0.09557616522409695,0.46192859795883556,-0.7001807580902517,0.0,0.562132009659145,0.3317721526547198,0,0,Never taker,-113.41198399261177,626.4807126156452,5913.382989116465,5913.382989116465,-564.8405174121642,5348.542471704301,5486.255557274014,11399.638546390479,-1269.7814524454168,10129.857093945062,5235.130487711689,10756.337806560707,5521.207318849018,4781.314622240761
13864.942396501488,1,159124.64278559698,42.0,0,2,1,1.7548861819811101,0.7,0.26635233934040575,0.5661971913746777,0.22693170918866612,0.5897615775830921,-0.41318828873044283,0.0,0.6310704293224029,0.3981478762854576,1,1,Always taker,-1021.3655746819417,-263.9901599617112,6856.407727476388,6856.407727476388,398.7467220897612,7255.154449566149,6375.7355977452735,13232.143325221661,896.789231241539,14128.9325564632,6233.788874884208,13864.942396501488,7631.153521617281,6873.778106897051
